CrimeCode,Location,Description,Weapon,Victim_Gender,Victim_Age,Victim_Race,District,Date,Time,Year,Day,Month
4B,2400 E FEDERAL ST,AGG. ASSAULT,KNIFE_CUTTING_INSTRUMENT,F,43.0,BLACK_OR_AFRICAN_AMERICAN,EASTERN,2023-05-31,2:25 AM,2023,31,May
4E,5500 Bowleys Ln,COMMON ASSAULT,PERSONAL_WEAPONS,M,38.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-31,2:47 AM,2023,31,May
4E,900 DUNDALK AVE,COMMON ASSAULT,HANDGUN,U,21.0,OTHER,SOUTHEAST,2023-05-31,2:07 AM,2023,31,May
4E,1900 EDMONDSON AVE,COMMON ASSAULT,PERSONAL_WEAPONS,M,25.0,BLACK_OR_AFRICAN_AMERICAN,WESTERN,2023-05-31,12:30 AM,2023,31,May
6D,3700 CLARINTH RD,LARCENY FROM AUTO,Other,M,48.0,WHITE,NORTHWEST,2023-05-30,11:30 PM,2023,30,May
5A,600 N KENWOOD AVE,BURGLARY,Other,F,28.0,OTHER,SOUTHEAST,2023-05-31,1:32 AM,2023,31,May
4E,2200 W LEXINGTON ST,COMMON ASSAULT,Other,F,14.0,BLACK_OR_AFRICAN_AMERICAN,WESTERN,2023-05-30,11:00 PM,2023,30,May
4E,2200 W LEXINGTON ST,COMMON ASSAULT,Other,M,7.0,BLACK_OR_AFRICAN_AMERICAN,WESTERN,2023-05-30,11:00 PM,2023,30,May
4E,2200 W LEXINGTON ST,COMMON ASSAULT,Other,M,38.0,BLACK_OR_AFRICAN_AMERICAN,WESTERN,2023-05-30,11:00 PM,2023,30,May
6D,5500 Bowleys Ln,LARCENY FROM AUTO,Other,F,44.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-03,7:22 AM,2023,3,May
4E,600 W LOMBARD ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,38.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-05-02,1:00 PM,2023,2,May
4E,500 ORCHARD ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,36.0,AMERICAN_INDIAN_OR_ALASKA_NATIVE,CENTRAL,2023-05-02,9:40 AM,2023,2,May
4E,500 ORCHARD ST,COMMON ASSAULT,PERSONAL_WEAPONS,M,17.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-05-02,9:40 AM,2023,2,May
5F,200 N LINWOOD AVE,BURGLARY,Other,M,68.0,OTHER,SOUTHEAST,2023-05-02,6:00 PM,2023,2,May
4E,2500 EDGECOMBE CIR N,COMMON ASSAULT,PERSONAL_WEAPONS,F,29.0,WHITE,NORTHERN,2023-05-02,2:50 PM,2023,2,May
6D,1300 W LEXINGTON ST,LARCENY FROM AUTO,Other,F,30.0,BLACK_OR_AFRICAN_AMERICAN,WESTERN,2023-05-02,11:00 AM,2023,2,May
6J,7200 Valley Country Ct,LARCENY,Other,F,39.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-05-02,12:30 PM,2023,2,May
7C,400 THORNFIELD RD,AUTO THEFT,Other,M,31.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-05-02,6:30 AM,2023,2,May
7C,600 S BROADWAY,AUTO THEFT,Other,F,27.0,OTHER,SOUTHEAST,2023-05-03,2:00 AM,2023,3,May
4E,2500 ALLENDALE RD,COMMON ASSAULT,PERSONAL_WEAPONS,M,8.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-05-02,5:00 PM,2023,2,May
6D,3900 CORSE AVE,LARCENY FROM AUTO,Other,M,60.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-02,10:07 AM,2023,2,May
3AJF,1600 E 29TH ST,ROBBERY - CARJACKING,PERSONAL_WEAPONS,M,44.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-03,4:45 AM,2023,3,May
4A,6900 REISTERSTOWN RD,AGG. ASSAULT,FIREARM,F,36.0,WHITE,NORTHWEST,2023-05-02,1:30 PM,2023,2,May
4A,1100 N FULTON AVE,AGG. ASSAULT,SHOTGUN,M,42.0,BLACK_OR_AFRICAN_AMERICAN,WESTERN,2023-05-02,5:22 PM,2023,2,May
7C,1700 E NORTHERN PKWY,AUTO THEFT,Other,M,34.0,OTHER,NORTHEAST,2023-05-03,2:00 AM,2023,3,May
6J,1900 W SARATOGA ST,LARCENY,Other,F,33.0,OTHER,WESTERN,2023-04-23,2:00 AM,2023,23,April
6C,4700 ERDMAN AVE,LARCENY,Other,U,38.0,OTHER,EASTERN,2023-04-22,5:05 PM,2023,22,April
6C,3600 KESWICK RD,LARCENY,Other,U,38.0,OTHER,NORTHERN,2023-04-22,7:00 PM,2023,22,April
6F,300 N CHARLES ST,LARCENY,Other,U,38.0,OTHER,CENTRAL,2023-04-22,10:59 PM,2023,22,April
6C,600 E PRATT ST,LARCENY,Other,U,38.0,OTHER,CENTRAL,2023-04-22,7:20 PM,2023,22,April
6D,5500 TODD AVE,LARCENY FROM AUTO,Other,U,38.0,OTHER,NORTHEAST,2023-04-23,12:30 AM,2023,23,April
3CO,4500 ERDMAN AVE,ROBBERY - COMMERCIAL,PERSONAL_WEAPONS,U,38.0,OTHER,EASTERN,2023-04-23,2:35 AM,2023,23,April
6C,5200 YORK RD,LARCENY,Other,U,38.0,OTHER,NORTHERN,2023-04-22,2:55 PM,2023,22,April
6D,1600 RAMBLEWOOD RD,LARCENY FROM AUTO,Other,U,38.0,OTHER,NORTHEAST,2023-04-23,5:55 AM,2023,23,April
6C,4700 ERDMAN AVE,LARCENY,Other,U,38.0,OTHER,EASTERN,2023-04-23,2:30 AM,2023,23,April
6C,4600 FALLS RD,LARCENY,Other,U,38.0,OTHER,NORTHERN,2023-04-23,12:55 AM,2023,23,April
6F,4000 W NORTHERN PKWY,LARCENY,Other,U,38.0,OTHER,NORTHWEST,2023-04-23,1:00 AM,2023,23,April
6F,4300 PARK HEIGHTS AVE,LARCENY,Other,U,38.0,OTHER,NORTHWEST,2023-04-22,2:20 PM,2023,22,April
6C,700 W 40TH ST,LARCENY,Other,U,38.0,OTHER,NORTHERN,2023-04-22,4:23 PM,2023,22,April
5B,3000 WATERVIEW AVE,BURGLARY,Other,U,38.0,OTHER,SOUTHERN,2023-04-22,10:07 AM,2023,22,April
9S,3700 TOWANDA AVE,SHOOTING,FIREARM,M,55.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-04-22,4:02 PM,2023,22,April
3AJF,2400 BARCLAY ST,ROBBERY - CARJACKING,HANDGUN,M,41.0,OTHER,EASTERN,2023-04-22,9:40 AM,2023,22,April
4B,4300 CONNECTICUT AVE,AGG. ASSAULT,PERSONAL_WEAPONS,M,43.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-04-22,9:00 AM,2023,22,April
4E,4300 CONNECTICUT AVE,COMMON ASSAULT,PERSONAL_WEAPONS,U,38.0,OTHER,SOUTHWEST,2023-04-22,9:00 AM,2023,22,April
4E,1400 MOSHER ST,COMMON ASSAULT,Other,M,30.0,BLACK_OR_AFRICAN_AMERICAN,WESTERN,2023-04-22,9:41 AM,2023,22,April
6D,2400 PELHAM AVE,LARCENY FROM AUTO,Other,F,53.0,WHITE,NORTHEAST,2023-05-12,9:30 AM,2023,12,May
6J,3100 BAKER ST,LARCENY,Other,F,66.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-05-13,12:00 AM,2023,13,May
6D,300 W MONUMENT ST,LARCENY FROM AUTO,Other,F,46.0,OTHER,CENTRAL,2023-05-13,1:30 AM,2023,13,May
5A,1400 BROENING HWY,BURGLARY,Other,M,55.0,WHITE,SOUTHEAST,2023-05-12,6:45 AM,2023,12,May
4E,1800 SPENCE ST,COMMON ASSAULT,PERSONAL_WEAPONS,M,61.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-05-12,6:30 AM,2023,12,May
6D,200 N CALVERT ST,LARCENY FROM AUTO,Other,M,25.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-05-13,2:00 AM,2023,13,May
7C,900 St Dunstans Road,AUTO THEFT,Other,M,46.0,OTHER,NORTHERN,2023-05-13,1:30 AM,2023,13,May
7C,2500 JEFFERSON ST,AUTO THEFT,Other,M,18.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST,2023-05-12,6:45 PM,2023,12,May
4E,4600 EDMONDSON AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,34.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-05-12,5:00 PM,2023,12,May
3AJO,2200 N FULTON AVE,ROBBERY - CARJACKING,BLUNT_OBJECT,F,33.0,BLACK_OR_AFRICAN_AMERICAN,WESTERN,2023-05-12,7:22 PM,2023,12,May
2A,4200 FLOWERTON RD,RAPE,Other,F,30.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-05-13,5:00 AM,2023,13,May
2A,400 W LOMBARD ST,RAPE,PERSONAL_WEAPONS,F,25.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-05-13,5:00 AM,2023,13,May
4E,1800 SPENCE ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,59.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-05-12,6:30 AM,2023,12,May
3P,100 W NORTH AVE,ROBBERY,PERSONAL_WEAPONS,F,29.0,WHITE,CENTRAL,2023-05-12,7:20 AM,2023,12,May
7C,1000 W BARRE ST,AUTO THEFT,Other,M,35.0,WHITE,SOUTHERN,2023-05-13,12:00 AM,2023,13,May
7C,1100 W NORTHERN PKWY,AUTO THEFT,Other,M,43.0,BLACK_OR_AFRICAN_AMERICAN,NORTHERN,2023-05-13,4:00 AM,2023,13,May
6D,2300 BRADDISH AVE,LARCENY FROM AUTO,Other,F,45.0,BLACK_OR_AFRICAN_AMERICAN,WESTERN,2023-05-12,11:00 PM,2023,12,May
4E,3200 LEVERTON AVE,COMMON ASSAULT,Other,F,25.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST,2023-06-10,7:00 PM,2023,10,June
6F,200 E SARATOGA ST,LARCENY,Other,F,50.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-06-10,9:00 PM,2023,10,June
7C,2500 GWYNNS FALLS PKWY,AUTO THEFT,Other,F,22.0,BLACK_OR_AFRICAN_AMERICAN,WESTERN,2023-06-11,4:00 AM,2023,11,June
4E,1700 N CHARLES ST,COMMON ASSAULT,Other,M,46.0,WHITE,CENTRAL,2023-06-11,2:00 AM,2023,11,June
3AO,1700 E LOMBARD ST,ROBBERY,PERSONAL_WEAPONS,M,37.0,WHITE,SOUTHEAST,2023-06-11,4:00 AM,2023,11,June
7C,100 S ROBINSON ST,AUTO THEFT,Other,M,22.0,WHITE,SOUTHEAST,2023-06-11,2:30 AM,2023,11,June
4E,900 S CATON AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,52.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-06-11,5:15 AM,2023,11,June
4E,500 N BOULDIN ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,49.0,WHITE,SOUTHEAST,2023-06-11,5:00 AM,2023,11,June
6J,Unknown,LARCENY,Other,F,65.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-06-10,3:30 PM,2023,10,June
3AO,1000 W 36TH ST,ROBBERY,PERSONAL_WEAPONS,M,25.0,WHITE,NORTHERN,2023-06-11,5:00 AM,2023,11,June
7C,3500 CARLISLE AVE,AUTO THEFT,Other,F,48.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-06-10,3:00 PM,2023,10,June
3JF,600 S CHARLES ST,ROBBERY,FIREARM,F,26.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN,2023-06-10,3:52 PM,2023,10,June
7C,500 S WICKHAM RD,AUTO THEFT,Other,M,39.0,OTHER,SOUTHWEST,2023-06-11,1:30 AM,2023,11,June
7C,3800 E PRATT ST,AUTO THEFT,Other,M,28.0,WHITE,SOUTHEAST,2023-06-11,4:44 AM,2023,11,June
7C,22ND ST & ST PAUL ST,AUTO THEFT,Other,M,25.0,WHITE,NORTHERN,2023-06-10,9:45 PM,2023,10,June
4E,800 GRETNA CT,COMMON ASSAULT,Other,F,44.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN,2023-06-10,10:30 AM,2023,10,June
6F,MARTIN LUTHER KING JR BL & W FRANKLIN,LARCENY,Other,M,33.0,WHITE,CENTRAL,2023-06-11,2:15 AM,2023,11,June
4E,1600 PENNSYLVANIA AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,19.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-05-30,11:00 PM,2023,30,May
4E,5100 PIMLICO RD,COMMON ASSAULT,PERSONAL_WEAPONS,M,29.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-05-31,12:00 AM,2023,31,May
4A,5500 E LOMBARD ST,AGG. ASSAULT,FIREARM,M,34.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST,2023-05-31,1:00 AM,2023,31,May
3AO,2000 RAMBLEWOOD RD,ROBBERY,PERSONAL_WEAPONS,F,18.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-31,12:30 AM,2023,31,May
5A,2500 E BIDDLE ST,BURGLARY,Other,M,55.0,BLACK_OR_AFRICAN_AMERICAN,EASTERN,2023-05-30,4:30 PM,2023,30,May
7C,900 CATOR AVE,AUTO THEFT,Other,M,49.0,BLACK_OR_AFRICAN_AMERICAN,NORTHERN,2023-05-30,11:30 AM,2023,30,May
7C,300 E BIDDLE ST,AUTO THEFT,Other,M,63.0,BLACK_OR_AFRICAN_AMERICAN,EASTERN,2023-05-31,12:00 AM,2023,31,May
4B,5300 BRABANT RD,AGG. ASSAULT,KNIFE_CUTTING_INSTRUMENT,M,50.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-05-30,3:44 PM,2023,30,May
4A,0 E FAYETTE ST,AGG. ASSAULT,HANDGUN,M,43.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-05-30,3:05 PM,2023,30,May
3AO,3200 GARRISON BLVD,ROBBERY,PERSONAL_WEAPONS,M,60.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-05-30,3:00 PM,2023,30,May
4A,700 N LUZERNE AVE,AGG. ASSAULT,FIREARM,M,32.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST,2023-05-30,4:05 PM,2023,30,May
4E,1100 E COLD SPRING LN,COMMON ASSAULT,PERSONAL_WEAPONS,F,31.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-30,11:10 PM,2023,30,May
7C,4400 St Georges Avenue,AUTO THEFT,Other,F,33.0,BLACK_OR_AFRICAN_AMERICAN,NORTHERN,2023-05-30,11:30 PM,2023,30,May
4E,2700 BAKER ST,COMMON ASSAULT,Other,M,45.0,BLACK_OR_AFRICAN_AMERICAN,WESTERN,2023-05-30,11:50 PM,2023,30,May
6F,1900 BAYARD ST,LARCENY,Other,F,33.0,OTHER,SOUTHERN,2023-05-30,11:45 PM,2023,30,May
4B,5300 VALIQUET AVE,AGG. ASSAULT,PERSONAL_WEAPONS,F,29.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-30,7:00 PM,2023,30,May
4E,7 E Lombard St,COMMON ASSAULT,PERSONAL_WEAPONS,M,27.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-05-03,4:05 AM,2023,3,May
4E,7 E Lombard St,COMMON ASSAULT,PERSONAL_WEAPONS,F,38.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-05-03,4:05 AM,2023,3,May
8I,2000 HARFORD RD,ARSON,Other,M,31.0,BLACK_OR_AFRICAN_AMERICAN,EASTERN,2023-05-03,4:38 AM,2023,3,May
5A,5000 QUEENSBERRY AVE,BURGLARY,Other,F,22.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-05-03,4:45 AM,2023,3,May
6F,400 W 26TH ST,LARCENY,Other,M,36.0,BLACK_OR_AFRICAN_AMERICAN,NORTHERN,2023-05-02,6:00 AM,2023,2,May
6F,1800 W BALTIMORE ST,LARCENY,Other,F,25.0,BLACK_OR_AFRICAN_AMERICAN,WESTERN,2023-05-03,12:00 AM,2023,3,May
2A,5200 GWYNN OAK AVE,RAPE,Other,F,14.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-05-03,2:00 AM,2023,3,May
7C,5900 GLENNOR RD,AUTO THEFT,Other,F,48.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-02,10:00 PM,2023,2,May
4E,100 N EUTAW ST,COMMON ASSAULT,PERSONAL_WEAPONS,M,42.0,WHITE,CENTRAL,2023-05-02,7:30 PM,2023,2,May
4E,2600 W COLD SPRING LN,COMMON ASSAULT,PERSONAL_WEAPONS,M,40.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-05-03,2:14 AM,2023,3,May
4B,4100 EASTMONT AVE,AGG. ASSAULT,BLUNT_OBJECT,M,29.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-03,3:00 AM,2023,3,May
6C,100 S BROADWAY,LARCENY,Other,M,28.0,AMERICAN_INDIAN_OR_ALASKA_NATIVE,SOUTHEAST,2023-05-03,3:15 AM,2023,3,May
7C,1200 LIMIT AVE,AUTO THEFT,Other,F,43.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-03,12:30 AM,2023,3,May
6D,100 N CLINTON ST,LARCENY FROM AUTO,Other,M,39.0,OTHER,SOUTHEAST,2023-05-02,2:00 PM,2023,2,May
7C,5100 WRIGHT AVE,AUTO THEFT,Other,F,24.0,OTHER,NORTHEAST,2023-05-03,3:00 AM,2023,3,May
6D,1600 N MILTON AVE,LARCENY FROM AUTO,Other,F,73.0,BLACK_OR_AFRICAN_AMERICAN,EASTERN,2023-05-03,2:00 AM,2023,3,May
7C,4500 MANORVIEW RD,AUTO THEFT,Other,M,33.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-05-03,3:20 AM,2023,3,May
4B,3600 PULASKI HWY,AGG. ASSAULT,KNIFE_CUTTING_INSTRUMENT,M,34.0,BLACK_OR_AFRICAN_AMERICAN,EASTERN,2023-04-22,10:54 AM,2023,22,April
5A,1500 N PATTERSON PARK AVE,BURGLARY,Other,M,36.0,BLACK_OR_AFRICAN_AMERICAN,EASTERN,2023-04-22,9:35 AM,2023,22,April
4E,3600 FAIRHAVEN AVE,COMMON ASSAULT,PERSONAL_WEAPONS,M,30.0,WHITE,SOUTHERN,2023-04-22,1:20 PM,2023,22,April
4E,5300 PEERLESS AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,43.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-04-22,1:00 PM,2023,22,April
4E,700 MCCABE AVE,COMMON ASSAULT,Other,M,46.0,BLACK_OR_AFRICAN_AMERICAN,NORTHERN,2023-04-22,6:33 AM,2023,22,April
6D,600 E 33RD ST,LARCENY FROM AUTO,Other,F,33.0,WHITE,NORTHERN,2023-04-22,3:45 PM,2023,22,April
6F,5800 BELAIR RD,LARCENY,Other,M,68.0,AMERICAN_INDIAN_OR_ALASKA_NATIVE,NORTHEAST,2023-04-22,5:30 PM,2023,22,April
4E,2100 ALLENDALE RD,COMMON ASSAULT,PERSONAL_WEAPONS,M,27.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-04-22,4:24 PM,2023,22,April
6D,6700 FAIT AVE,LARCENY FROM AUTO,Other,M,28.0,WHITE,SOUTHEAST,2023-04-22,10:24 AM,2023,22,April
3AO,4900 CRENSHAW AVE,ROBBERY,PERSONAL_WEAPONS,F,33.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-04-22,8:00 AM,2023,22,April
4B,4400 PALL MALL RD,AGG. ASSAULT,PERSONAL_WEAPONS,M,25.0,BLACK_OR_AFRICAN_AMERICAN,NORTHERN,2023-04-22,6:00 AM,2023,22,April
4A,2600 KENNEDY AVE,AGG. ASSAULT,HANDGUN,F,17.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-04-22,6:28 PM,2023,22,April
7C,3700 5TH ST,AUTO THEFT,Other,M,61.0,WHITE,SOUTHERN,2023-04-22,6:01 AM,2023,22,April
4E,900 HARLEM AVE,COMMON ASSAULT,PERSONAL_WEAPONS,M,26.0,BLACK_OR_AFRICAN_AMERICAN,WESTERN,2023-04-22,6:00 PM,2023,22,April
6D,1800 ORLEANS ST,LARCENY FROM AUTO,Other,F,40.0,BLACK_OR_AFRICAN_AMERICAN,EASTERN,2023-04-22,12:30 PM,2023,22,April
4E,800 N CENTRAL AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,17.0,BLACK_OR_AFRICAN_AMERICAN,EASTERN,2023-04-22,6:08 PM,2023,22,April
7C,700 S LAKEWOOD AVE,AUTO THEFT,Other,F,40.0,WHITE,SOUTHEAST,2023-05-12,10:00 PM,2023,12,May
4E,2500 E NORTHERN PKWY,COMMON ASSAULT,PERSONAL_WEAPONS,F,22.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-13,4:30 AM,2023,13,May
7C,2500 KEYWORTH AVE,AUTO THEFT,Other,M,59.0,BLACK_OR_AFRICAN_AMERICAN,NORTHERN,2023-05-12,6:00 AM,2023,12,May
4B,1800 N MONROE ST,AGG. ASSAULT,BLUNT_OBJECT,M,65.0,WHITE,WESTERN,2023-05-12,6:30 AM,2023,12,May
3AO,1600 WILKENS AVE,ROBBERY,PERSONAL_WEAPONS,M,55.0,WHITE,SOUTHERN,2023-05-12,10:56 PM,2023,12,May
4D,1400 BOYLE ST,AGG. ASSAULT,Other,F,35.0,WHITE,SOUTHERN,2023-05-13,12:30 AM,2023,13,May
6D,100 W EAGER ST,LARCENY FROM AUTO,Other,M,26.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-05-13,3:00 AM,2023,13,May
7C,3100 BANCROFT RD,AUTO THEFT,Other,F,44.0,OTHER,NORTHWEST,2023-05-13,1:00 AM,2023,13,May
7C,1500 RIDGELY ST,AUTO THEFT,Other,M,30.0,WHITE,SOUTHERN,2023-05-12,4:30 PM,2023,12,May
6G,1600 N REGESTER ST,LARCENY,Other,M,31.0,BLACK_OR_AFRICAN_AMERICAN,EASTERN,2023-05-13,5:00 AM,2023,13,May
4B,100 N BOND ST,AGG. ASSAULT,BLUNT_OBJECT,F,57.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST,2023-05-12,10:40 PM,2023,12,May
6F,1500 DRUID HILL AVE,LARCENY,Other,F,71.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-05-12,10:17 PM,2023,12,May
6J,6200 HOLABIRD AVE,LARCENY,Other,U,38.0,OTHER,SOUTHEAST,2023-05-13,3:55 AM,2023,13,May
7C,0 E EAGER ST,AUTO THEFT,Other,F,34.0,WHITE,CENTRAL,2023-05-13,5:30 AM,2023,13,May
3NK,6300 YORK RD,ROBBERY,KNIFE_CUTTING_INSTRUMENT,F,27.0,BLACK_OR_AFRICAN_AMERICAN,NORTHERN,2023-05-13,2:58 AM,2023,13,May
7C,4900 BELAIR RD,AUTO THEFT,Other,M,29.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-13,12:00 AM,2023,13,May
3AJO,1200 ANGLESEA ST,ROBBERY - CARJACKING,BLUNT_OBJECT,M,21.0,WHITE,SOUTHEAST,2023-05-12,6:00 AM,2023,12,May
6D,3700 W COLD SPRING LN,LARCENY FROM AUTO,Other,F,38.0,WHITE,NORTHWEST,2023-06-11,12:30 AM,2023,11,June
7C,600 S BOULDIN ST,AUTO THEFT,Other,F,33.0,WHITE,SOUTHEAST,2023-06-10,11:00 PM,2023,10,June
7C,1100 PENNSYLVANIA AVE,AUTO THEFT,Other,F,62.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-06-11,3:57 AM,2023,11,June
7C,300 E 24TH ST,AUTO THEFT,Other,M,35.0,WHITE,EASTERN,2023-06-10,11:00 PM,2023,10,June
6D,1400 E FEDERAL ST,LARCENY FROM AUTO,Other,F,39.0,BLACK_OR_AFRICAN_AMERICAN,EASTERN,2023-06-11,5:00 AM,2023,11,June
6D,3400 BRENDAN AVE,LARCENY FROM AUTO,Other,M,20.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-06-10,9:30 PM,2023,10,June
7C,500 S CAROLINE ST,AUTO THEFT,Other,M,30.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST,2023-06-11,2:00 AM,2023,11,June
4E,300 PARK AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,35.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-06-10,7:50 PM,2023,10,June
4E,5200 READY AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,34.0,BLACK_OR_AFRICAN_AMERICAN,NORTHERN,2023-06-10,8:07 PM,2023,10,June
3AO,600 LIGHT ST,ROBBERY,Other,F,21.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-06-10,8:11 PM,2023,10,June
3AO,600 LIGHT ST,ROBBERY,Other,F,0.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-06-10,8:11 PM,2023,10,June
6J,3800 SOUTHERN AVE,LARCENY,Other,M,65.0,WHITE,NORTHEAST,2023-06-10,3:00 AM,2023,10,June
4C,2500 W NORTH AVE,AGG. ASSAULT,OTHER,F,33.0,BLACK_OR_AFRICAN_AMERICAN,WESTERN,2023-06-09,5:30 PM,2023,9,June
7C,300 MARYDELL RD,AUTO THEFT,OTHER,M,63.0,WHITE,SOUTHWEST,2023-06-09,6:44 PM,2023,9,June
4E,3200 WESTERWALD AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,43.0,BLACK_OR_AFRICAN_AMERICAN,NORTHERN,2023-06-09,6:53 PM,2023,9,June
4B,2100 W PATAPSCO AVE,AGG. ASSAULT,KNIFE_CUTTING_INSTRUMENT,M,35.0,WHITE,SOUTHERN,2023-06-09,9:00 PM,2023,9,June
4E,2100 HARMAN AVE,COMMON ASSAULT,PERSONAL_WEAPONS,M,30.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-06-09,11:00 PM,2023,9,June
7C,2700 REISTERSTOWN RD,AUTO THEFT,Other,M,26.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-05-31,4:30 AM,2023,31,May
6J,3500 GLENMORE AVE,LARCENY,Other,F,23.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-31,3:00 AM,2023,31,May
7C,1700 RUSSELL ST,AUTO THEFT,Other,M,56.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN,2023-05-31,3:30 AM,2023,31,May
6D,2700 E FAIRMOUNT AVE,LARCENY FROM AUTO,Other,M,43.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST,2023-05-31,2:00 AM,2023,31,May
5A,3800 Mt Pleasant Avenue,BURGLARY,Other,M,58.0,WHITE,SOUTHEAST,2023-05-30,10:00 PM,2023,30,May
7C,4500 BELVIEU AVE,AUTO THEFT,Other,M,56.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-05-30,9:02 PM,2023,30,May
4E,Unknown,COMMON ASSAULT,PERSONAL_WEAPONS,F,25.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST,2023-05-31,1:30 AM,2023,31,May
